"","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc"
"239427",20000," 60 months",14.31,"C","C4","8 years","MORTGAGE",75000,"Source Verified","debt_consolidation","141xx",29.87,4,"May-90",1,14,0,20135,69,36
"501406",8275," 36 months",18.2,"E","E1","10+ years","MORTGAGE",23000,"Verified","other","081xx",24.32,2,"Dec-95",1,10,0,2868,11.7,23
"493744",35000," 36 months",17.86,"D","D5","8 years","MORTGAGE",120000,"Verified","debt_consolidation","300xx",17.57,1,"May-03",1,12,0,20682,63.2,31
"538323",17400," 60 months",16.99,"D","D3","3 years","MORTGAGE",85000,"Source Verified","credit_card","103xx",17.41,0,"Aug-99",1,11,0,15138,45.5,17
"226435",4500," 36 months",14.65,"C","C3","< 1 year","RENT",90000,"Source Verified","debt_consolidation","310xx",10.92,0,"Dec-98",2,4,0,6566,74.6,31
"28053",8000," 36 months",7.51,"A","A4","2 years","RENT",77000,"Not Verified","credit_card","206xx",11.35,0,"Nov-00",0,10,0,12788,42.8,14
"510540",16000," 60 months",12.59,"C","C2","10+ years","MORTGAGE",42000,"Source Verified","credit_card","452xx",27.66,0,"Apr-96",2,13,0,28340,54.4,21
"337995",25000," 60 months",13.35,"C","C2","n/a","RENT",129732,"Source Verified","medical","060xx",5.16,2,"Aug-92",1,12,0,992,3.3,46
"595122",10000," 36 months",6.89,"A","A3","3 years","RENT",44000,"Not Verified","credit_card","816xx",29.16,0,"Jul-04",0,17,0,11399,67.1,35
"772814",11450," 60 months",19.52,"E","E3","10+ years","RENT",32000,"Not Verified","debt_consolidation","425xx",29.18,0,"Aug-99",0,13,1,11671,67.5,20
"458825",20000," 36 months",8.9,"A","A5","1 year","RENT",52000,"Verified","debt_consolidation","928xx",24.02,0,"Aug-05",1,15,0,15295,52.2,19
"696507",10000," 36 months",16.99,"D","D3","9 years","MORTGAGE",64000,"Source Verified","debt_consolidation","535xx",9.79,0,"Jun-01",1,6,0,7481,90.1,12
"872144",25850," 36 months",18.54,"E","E1","7 years","RENT",165000,"Verified","debt_consolidation","761xx",31.13,1,"Nov-98",3,25,0,24096,68.6,71
"658610",20000," 60 months",18.25,"E","E1","10+ years","OWN",55000,"Source Verified","debt_consolidation","550xx",31.75,0,"May-96",0,13,0,20246,56.1,38
"17583",2700," 36 months",7.29,"A","A4","3 years","RENT",26000,"Not Verified","debt_consolidation","282xx",2.26,0,"Apr-03",0,3,0,1560,19.5,7
"184603",6800," 36 months",17.27,"C","C5","5 years","MORTGAGE",182000,"Not Verified","home_improvement","337xx",19.71,0,"Jan-80",2,22,0,68707,75.2,69
"471683",13000," 36 months",7.49,"A","A4","< 1 year","MORTGAGE",80000,"Not Verified","debt_consolidation","553xx",10.77,0,"Apr-02",0,14,0,4817,13.7,27
"160017",24625," 36 months",14.09,"B","B5","n/a","MORTGAGE",55000,"Verified","debt_consolidation","604xx",17.02,0,"Feb-89",3,14,0,28269,93.9,41
"42366",6000," 36 months",14.07,"E","E3","4 years","MORTGAGE",36000,"Not Verified","other","330xx",0,2,"Sep-91",0,2,0,0,0,15
"587772",10000," 36 months",13.33,"C","C3","1 year","MORTGAGE",42420,"Verified","debt_consolidation","370xx",23.82,0,"Jan-12",0,6,0,8696,76.3,7
"460384",8875," 36 months",14.47,"C","C2","8 years","RENT",60000,"Not Verified","credit_card","804xx",13.94,0,"Apr-94",0,6,0,7631,77.9,11
"241093",16200," 60 months",25.89,"G","G3","n/a","OWN",45000,"Verified","debt_consolidation","559xx",25.36,0,"Mar-06",0,15,0,10334,89.9,19
"58678",17875," 60 months",19.2,"D","D3","n/a","MORTGAGE",46644,"Source Verified","debt_consolidation","186xx",12.79,1,"Nov-95",0,11,0,15285,68.2,20
"541929",16800," 60 months",13.18,"C","C3","< 1 year","RENT",55500,"Source Verified","credit_card","770xx",5.12,1,"Feb-01",0,10,0,8791,72.7,79
"80640",5000," 36 months",15.1,"C","C2","10+ years","RENT",75000,"Source Verified","medical","112xx",7.98,0,"Jun-97",0,14,0,11193,23.3,29
"126532",27575," 60 months",20.49,"E","E1","3 years","MORTGAGE",87800,"Verified","debt_consolidation","770xx",34.9,0,"Feb-01",1,18,0,32632,61.3,32
"664070",12000," 36 months",12.29,"C","C1","9 years","RENT",65000,"Source Verified","credit_card","080xx",24.26,2,"May-00",1,15,0,8741,45.5,37
"130592",10000," 36 months",13.11,"B","B4","9 years","MORTGAGE",37000,"Source Verified","debt_consolidation","339xx",8.5,0,"Dec-90",0,13,1,6920,27.1,19
"509758",22400," 36 months",6.24,"A","A2","< 1 year","RENT",1e+05,"Source Verified","credit_card","114xx",13.37,0,"Aug-07",0,12,0,14759,62.5,29
"815922",10550," 60 months",13.99,"C","C4","3 years","RENT",24000,"Source Verified","debt_consolidation","372xx",30.65,0,"Sep-97",0,8,0,18838,84.9,12
"369508",7500," 36 months",11.67,"B","B4","7 years","MORTGAGE",98000,"Not Verified","car","787xx",10.09,0,"Mar-81",0,7,0,9151,72.6,15
"292158",10000," 36 months",8.39,"A","A5","2 years","MORTGAGE",42000,"Verified","debt_consolidation","077xx",21.82,1,"Jan-89",0,21,0,4638,10.5,38
"822165",25000," 36 months",9.99,"B","B3","10+ years","OWN",80000,"Source Verified","credit_card","972xx",15,1,"May-01",1,11,0,21074,78.6,28
"72824",6000," 36 months",12.99,"B","B4","n/a","RENT",25000,"Verified","credit_card","071xx",15.07,0,"Apr-00",0,14,0,7123,62.5,28
"613515",3850," 36 months",19.99,"E","E4","9 years","RENT",30000,"Verified","moving","113xx",17.76,0,"May-99",0,3,0,32,0.5,23
"163229",22800," 36 months",13.11,"B","B4","9 years","MORTGAGE",67000,"Verified","debt_consolidation","840xx",17.29,0,"Apr-96",1,15,0,23609,74.9,35
"40797",2500," 36 months",15.31,"D","D3","< 1 year","RENT",30360,"Not Verified","home_improvement","238xx",22.81,0,"Sep-04",6,7,0,5276,85.1,16
"122293",9750," 36 months",18.85,"D","D3","10+ years","RENT",62000,"Not Verified","credit_card","786xx",12.27,0,"Nov-99",3,11,0,12935,77.9,14
"562299",12000," 60 months",13.99,"C","C4","1 year","MORTGAGE",95000,"Source Verified","debt_consolidation","802xx",11.34,0,"Mar-06",0,12,0,13360,46.2,23
"813824",18000," 60 months",16.99,"D","D3","10+ years","MORTGAGE",41748,"Source Verified","credit_card","368xx",33.52,0,"Apr-02",0,14,0,34012,85,19
"226198",10000," 36 months",13.67,"B","B5","7 years","RENT",36500,"Source Verified","debt_consolidation","926xx",17.72,0,"Nov-96",0,7,0,13233,89.4,11
"490345",4000," 36 months",12.59,"C","C2","2 years","RENT",56000,"Verified","vacation","080xx",20.96,0,"Mar-07",0,9,0,5500,37.9,10
"743970",1500," 36 months",10.99,"B","B4","1 year","RENT",24960,"Not Verified","credit_card","760xx",17.93,0,"Jan-10",0,8,0,2014,48,11
"454772",14825," 36 months",13.98,"C","C1","n/a","OWN",33000,"Verified","debt_consolidation","338xx",31.93,0,"Dec-96",0,20,1,16826,45.8,40
"216217",10000," 36 months",9.76,"B","B1","6 years","RENT",40000,"Not Verified","credit_card","181xx",12,0,"Dec-02",0,8,0,9802,47.8,11
"858417",22875," 60 months",19.99,"E","E3","10+ years","MORTGAGE",52000,"Source Verified","debt_consolidation","195xx",17.1,0,"Jul-01",0,7,0,16173,80.9,16
"781447",35000," 60 months",16.99,"D","D3","3 years","RENT",80000,"Verified","credit_card","331xx",32.91,0,"Dec-94",0,26,0,40753,47,47
"400767",21000," 36 months",9.67,"B","B1","10+ years","MORTGAGE",125000,"Verified","debt_consolidation","274xx",21.29,0,"Jan-99",0,14,0,38172,90.5,42
"481867",26000," 60 months",13.18,"C","C3","10+ years","MORTGAGE",53000,"Source Verified","credit_card","489xx",30.03,0,"Jun-99",0,17,0,28826,67.8,29
"846579",19225," 36 months",19.24,"E","E2","3 years","MORTGAGE",46000,"Verified","debt_consolidation","802xx",22.1,0,"Feb-00",0,14,1,23390,55,29
"555780",30000," 36 months",12.29,"C","C1","10+ years","OWN",160000,"Verified","credit_card","105xx",10.41,0,"Aug-04",0,10,0,23600,99.6,22
"312210",14000," 36 months",13.98,"C","C3","8 years","MORTGAGE",56000,"Source Verified","credit_card","891xx",28.03,0,"Aug-98",0,9,0,10490,99,49
"413426",3000," 36 months",18.25,"D","D3","10+ years","MORTGAGE",49000,"Not Verified","debt_consolidation","197xx",19.28,1,"Dec-88",0,7,0,7236,72.4,16
"681621",10500," 36 months",13.99,"C","C4","10+ years","RENT",37000,"Source Verified","credit_card","334xx",19.52,0,"Aug-89",2,11,1,12771,58.9,30
"250477",5500," 36 months",12.39,"C","C1","2 years","RENT",33000,"Not Verified","credit_card","128xx",17.78,0,"Nov-00",0,6,0,7080,94.4,12
"814682",29775," 60 months",23.99,"F","F2","n/a","MORTGAGE",1e+05,"Source Verified","other","790xx",13.87,0,"Jun-07",2,19,0,7548,15.3,28
"642829",30000," 60 months",16.55,"D","D2","5 years","MORTGAGE",94000,"Source Verified","debt_consolidation","085xx",32.2,0,"Sep-81",1,22,0,107943,54.8,41
"443085",4875," 36 months",22.45,"E","E5","2 years","RENT",148000,"Not Verified","debt_consolidation","917xx",12.87,0,"Jul-94",3,16,0,5360,85,47
"404532",6000," 36 months",15.61,"C","C5","10+ years","RENT",26000,"Source Verified","major_purchase","229xx",17.04,1,"May-99",0,6,0,4932,73.6,19
"271273",10000," 36 months",7.12,"A","A3","8 years","MORTGAGE",75000,"Not Verified","credit_card","601xx",5.54,0,"May-96",1,13,0,11455,29.9,32
"446359",20275," 60 months",22.4,"E","E3","5 years","MORTGAGE",150000,"Source Verified","small_business","597xx",6.39,0,"Nov-92",1,6,1,11680,89.8,19
"515644",30000," 36 months",13.67,"C","C4","10+ years","MORTGAGE",288000,"Verified","medical","194xx",7.08,2,"Oct-86",0,12,0,17592,77.8,21
"249657",15600," 36 months",6.49,"A","A2","5 years","MORTGAGE",72000,"Not Verified","credit_card","601xx",23.15,1,"Sep-02",0,13,0,27647,47.4,24
"287026",14475," 36 months",20.2,"E","E3","10+ years","RENT",33000,"Verified","debt_consolidation","284xx",30.11,0,"May-07",0,6,0,5403,67.5,9
"241708",6700," 36 months",16.49,"D","D3","6 years","MORTGAGE",42000,"Not Verified","debt_consolidation","917xx",16.51,1,"Nov-99",0,8,0,4007,22.8,30
"106304",9600," 36 months",10.64,"B","B2","2 years","MORTGAGE",65000,"Verified","debt_consolidation","300xx",29.04,1,"Apr-99",0,11,0,33507,51,41
"748854",7000," 36 months",9.99,"B","B3","n/a","RENT",19000,"Source Verified","debt_consolidation","113xx",9.22,0,"Mar-00",1,7,0,3066,22.5,13
"878088",20000," 60 months",13.66,"C","C3","10+ years","MORTGAGE",125744.4,"Verified","debt_consolidation","347xx",14.54,0,"Aug-00",0,14,0,22576,85.5,38
"539534",5000," 36 months",12.05,"C","C1","8 years","MORTGAGE",50000,"Verified","home_improvement","307xx",13.56,0,"Dec-05",1,8,0,7666,87.1,20
"648528",20000," 36 months",11.53,"B","B5","10+ years","RENT",80000,"Verified","major_purchase","331xx",18.28,0,"Jul-02",0,6,0,7725,79.6,11
"317358",11925," 36 months",16.29,"D","D2","< 1 year","RENT",40000,"Source Verified","credit_card","405xx",18.1,0,"Oct-03",1,5,1,3737,46.7,13
"686881",9950," 36 months",7.89,"A","A5","5 years","RENT",46500,"Not Verified","debt_consolidation","852xx",15.28,0,"Sep-05",0,19,0,8380,39.3,30
"745420",14000," 36 months",14.65,"C","C5","1 year","RENT",72000,"Source Verified","other","986xx",12.77,0,"Jul-11",0,5,0,6146,61.5,5
"574495",17800," 60 months",19.19,"E","E3","10+ years","MORTGAGE",60000,"Source Verified","debt_consolidation","640xx",35.82,0,"Sep-98",0,15,0,42980,87.5,34
"232175",18000," 36 months",11.44,"B","B4","10+ years","MORTGAGE",48000,"Verified","car","319xx",7.5,1,"Mar-89",0,11,0,34334,37.5,26
"267663",6400," 36 months",11.67,"B","B4","10+ years","MORTGAGE",75000,"Not Verified","home_improvement","282xx",10.69,3,"Oct-92",1,6,0,3726,54.8,24
"880780",6000," 36 months",8.67,"B","B1","10+ years","MORTGAGE",106000,"Not Verified","debt_consolidation","140xx",15.07,0,"May-98",0,8,0,2703,39.7,42
"309875",5000," 36 months",6.03,"A","A1","10+ years","MORTGAGE",52800,"Not Verified","debt_consolidation","480xx",21.39,0,"Oct-92",0,10,0,927,9.4,24
"98301",2500," 36 months",16.78,"C","C5","1 year","MORTGAGE",55000,"Not Verified","other","547xx",22.38,0,"Jul-81",0,12,0,28250,56.3,30
"154971",6000," 36 months",15.8,"C","C3","9 years","RENT",45000,"Source Verified","debt_consolidation","986xx",8.07,0,"May-03",2,10,2,1378,6.1,34
"361738",30000," 36 months",15.61,"D","D1","10+ years","MORTGAGE",83211,"Verified","debt_consolidation","366xx",14.64,2,"Apr-93",0,9,0,14206,69,22
"821856",30375," 60 months",23.99,"F","F2","10+ years","RENT",121000,"Verified","debt_consolidation","980xx",14.48,0,"Nov-99",0,13,0,19640,80.2,22
"819517",35000," 60 months",10.99,"B","B4","< 1 year","MORTGAGE",145000,"Source Verified","debt_consolidation","232xx",14.28,0,"Sep-01",0,9,0,63414,62.8,18
"291771",35000," 36 months",23.43,"F","F1","10+ years","MORTGAGE",90000,"Verified","small_business","925xx",9.83,0,"Mar-01",0,5,0,12043,73,35
"416360",5000," 36 months",8.9,"A","A5","1 year","RENT",20000,"Source Verified","debt_consolidation","238xx",28.45,0,"Mar-10",0,6,0,5443,69.8,8
"361915",11950," 36 months",13.35,"C","C2","2 years","RENT",28500,"Not Verified","debt_consolidation","993xx",19.83,0,"Oct-95",0,27,1,15520,75.3,55
"266582",13600," 36 months",10.15,"B","B2","10+ years","RENT",62649,"Not Verified","debt_consolidation","939xx",14.43,5,"Jul-95",0,11,0,12972,33.9,21
"22485",17000," 60 months",9.62,"B","B3","5 years","MORTGAGE",84500,"Verified","debt_consolidation","327xx",10.46,0,"Nov-97",0,17,0,13376,17.8,48
"248783",15000," 60 months",12.39,"C","C1","< 1 year","MORTGAGE",85000,"Not Verified","debt_consolidation","463xx",11.92,1,"Nov-01",0,7,0,10504,39.8,24
"804986",12000," 60 months",15.61,"D","D1","10+ years","RENT",46000,"Source Verified","other","440xx",16.79,0,"Mar-02",2,12,0,3690,11,23
"84871",12000," 36 months",12.99,"B","B4","2 years","MORTGAGE",80000,"Not Verified","credit_card","300xx",20.24,1,"Jul-99",1,19,0,13010,60.2,40
"74602",21000," 36 months",17.1,"C","C5","10+ years","RENT",138000,"Source Verified","debt_consolidation","840xx",8.53,0,"Jul-95",3,10,0,13720,73.4,34
"779650",10000," 36 months",12.69,"C","C2","2 years","RENT",40000,"Source Verified","other","970xx",26.04,0,"Mar-02",0,6,1,2556,73,13
"106989",12000," 36 months",6.03,"A","A1","10+ years","OWN",88400,"Source Verified","debt_consolidation","908xx",11.55,0,"Mar-00",0,13,0,3991,14.5,39
"529773",8775," 36 months",14.33,"C","C5","10+ years","MORTGAGE",42000,"Source Verified","debt_consolidation","956xx",27.97,0,"Feb-00",0,11,1,18499,46.7,28
"404480",35000," 36 months",15.31,"C","C4","9 years","MORTGAGE",90000,"Verified","debt_consolidation","238xx",25.39,2,"Oct-86",1,15,0,48882,85.9,41
"688974",20150," 60 months",19.19,"E","E3","5 years","RENT",56000,"Verified","debt_consolidation","604xx",33.28,0,"Nov-01",0,17,0,26318,84.9,27
"315895",5600," 36 months",16.29,"D","D2","2 years","RENT",36000,"Source Verified","debt_consolidation","853xx",11.1,0,"Feb-10",0,8,0,7179,54,10
"72486",11500," 36 months",9.99,"B","B1","1 year","MORTGAGE",50000,"Not Verified","debt_consolidation","127xx",15.96,1,"Sep-04",0,22,0,8988,29.2,42
"635239",24825," 60 months",12.69,"C","C2","9 years","MORTGAGE",54000,"Not Verified","debt_consolidation","272xx",30.91,0,"Oct-90",0,11,0,25260,88.3,16
"276002",24000," 60 months",14.49,"C","C4","< 1 year","MORTGAGE",68000,"Source Verified","debt_consolidation","979xx",16.91,0,"Sep-97",0,15,0,20747,70.6,30
"567957",24000," 60 months",17.57,"D","D4","10+ years","MORTGAGE",78650,"Source Verified","home_improvement","087xx",13.66,0,"Nov-93",3,10,1,3448,16.6,31
"699879",10000," 60 months",20.99,"E","E5","5 years","RENT",90000,"Verified","debt_consolidation","373xx",12.71,0,"Feb-09",2,8,0,1945,18,18
"863220",16250," 36 months",11.99,"B","B5","7 years","OWN",51000,"Source Verified","credit_card","064xx",31.65,1,"Jan-02",0,11,0,26447,88.2,31
"462625",20000," 60 months",19.22,"D","D4","10+ years","MORTGAGE",60000,"Source Verified","moving","765xx",26.8,0,"Aug-95",0,11,1,14876,61,34
"722702",16800," 36 months",9.99,"B","B3","10+ years","MORTGAGE",62000,"Not Verified","debt_consolidation","306xx",30.5,0,"Jul-03",0,12,0,22889,83.2,27
"29900",1400," 36 months",14.22,"C","C5","10+ years","OWN",60000,"Not Verified","major_purchase","958xx",3.92,1,"Jul-92",0,3,0,0,0,26
"138014",8750," 36 months",16.29,"C","C4","8 years","MORTGAGE",77316,"Not Verified","credit_card","489xx",17.99,0,"Dec-96",2,15,0,13251,75.7,40
"163139",16000," 60 months",14.33,"C","C1","6 years","RENT",85000,"Verified","credit_card","921xx",12.42,0,"Feb-00",0,10,0,12339,76.2,20
"397082",8650," 36 months",24.08,"F","F2","6 years","RENT",25500,"Source Verified","debt_consolidation","100xx",15.11,0,"Jul-02",2,19,0,17318,36.8,29
"431220",10100," 36 months",13.65,"C","C1","n/a","MORTGAGE",28860,"Verified","credit_card","857xx",31.1,0,"Sep-86",1,4,0,10980,88,15
"868534",11200," 60 months",15.99,"D","D2","< 1 year","RENT",27000,"Source Verified","debt_consolidation","225xx",33.69,0,"Jun-95",0,24,1,6506,27.3,51
"345441",35000," 60 months",14.49,"C","C4","9 years","RENT",271000,"Verified","credit_card","100xx",24.84,0,"Jan-01",0,16,0,102575,83.3,23
"696192",9900," 36 months",13.33,"C","C3","n/a","MORTGAGE",19800,"Verified","credit_card","550xx",34.73,0,"Nov-99",0,8,1,12561,67.5,11
"588299",8000," 36 months",11.53,"B","B5","2 years","RENT",33000,"Verified","debt_consolidation","681xx",24.44,0,"Aug-06",2,10,0,11452,61.2,13
"321188",12000," 36 months",6.49,"A","A2","1 year","RENT",110000,"Not Verified","major_purchase","112xx",2.5,0,"Sep-08",0,7,0,680,27.2,9
"697061",10300," 36 months",13.33,"C","C3","10+ years","RENT",40000,"Not Verified","debt_consolidation","662xx",12.33,0,"Nov-06",0,10,0,9740,68.6,12
"502628",24000," 36 months",9.17,"B","B2","3 years","RENT",78000,"Verified","debt_consolidation","891xx",7.51,1,"Jul-91",2,7,0,7498,40,32
"122764",9800," 36 months",11.55,"B","B3","2 years","RENT",35000,"Not Verified","debt_consolidation","981xx",17.97,0,"Jul-03",0,9,0,16589,65.3,14
"872675",20000," 36 months",6.99,"A","A3","7 years","MORTGAGE",1e+05,"Verified","credit_card","535xx",25.27,0,"Jan-04",0,13,0,37484,86.6,23
"811475",12000," 36 months",13.33,"C","C3","10+ years","RENT",36000,"Not Verified","debt_consolidation","283xx",28.67,0,"May-99",0,7,0,16370,82.3,14
"152984",22800," 36 months",12.12,"B","B3","5 years","MORTGAGE",84000,"Verified","credit_card","735xx",25.83,0,"Jul-93",1,16,0,37036,86.9,40
"251324",6900," 36 months",14.31,"C","C4","< 1 year","MORTGAGE",69120,"Source Verified","debt_consolidation","981xx",4.98,0,"Jun-04",1,8,1,3004,32.7,12
"474430",25500," 36 months",11.22,"B","B5","4 years","MORTGAGE",93851,"Source Verified","debt_consolidation","208xx",4.71,0,"Aug-03",1,10,0,4259,14.2,32
"525156",10000," 60 months",11.49,"B","B5","< 1 year","RENT",45000,"Source Verified","debt_consolidation","125xx",32.4,0,"Sep-02",0,16,0,9778,39.6,43
"756219",6225," 36 months",16.55,"D","D2","n/a","OWN",19000,"Verified","debt_consolidation","863xx",30.01,0,"Mar-02",2,10,1,7285,46.1,16
"248564",5000," 36 months",11.44,"B","B4","1 year","OWN",57000,"Source Verified","debt_consolidation","852xx",13.68,0,"Nov-05",0,6,0,1455,32.3,17
"839505",35000," 60 months",16.99,"D","D3","2 years","MORTGAGE",87000,"Verified","debt_consolidation","853xx",5.57,0,"Jul-03",0,6,0,5633,34.1,22
"197872",18250," 60 months",19.05,"D","D4","10+ years","MORTGAGE",65000,"Verified","credit_card","974xx",17.46,0,"Nov-98",1,17,0,28261,90,35
"603852",2200," 36 months",13.33,"C","C3","7 years","OWN",47054,"Verified","other","400xx",27.6,0,"Dec-88",2,11,0,6826,81.3,27
"473215",14400," 36 months",7.49,"A","A4","1 year","MORTGAGE",90000,"Not Verified","debt_consolidation","402xx",11.68,0,"May-94",0,12,0,18814,62.1,17
"680072",35000," 60 months",9.99,"B","B3","5 years","MORTGAGE",72000,"Verified","home_improvement","735xx",2.02,0,"Apr-93",0,10,0,5552,7.4,42
"204037",10000," 36 months",15.31,"C","C2","2 years","RENT",90000,"Source Verified","debt_consolidation","711xx",22.88,1,"Aug-95",2,11,0,13226,85.9,33
"540487",15000," 60 months",18.2,"E","E1","7 years","RENT",55000,"Source Verified","debt_consolidation","021xx",24.53,0,"Jul-05",0,18,0,10253,37.8,33
"83628",5700," 36 months",15.1,"C","C2","10+ years","MORTGAGE",54000,"Verified","credit_card","307xx",22.73,0,"Oct-04",1,12,0,12277,70.6,23
"276270",28000," 60 months",11.67,"B","B4","7 years","RENT",131000,"Source Verified","debt_consolidation","953xx",10.34,0,"Jul-02",0,15,1,3917,6,36
"339121",10000," 36 months",6.03,"A","A1","< 1 year","RENT",98000,"Not Verified","credit_card","843xx",8.6,0,"Jun-02",0,9,0,16894,40.8,20
"29334",12000," 36 months",7.88,"A","A5","4 years","OWN",125000,"Source Verified","credit_card","330xx",10.38,0,"Apr-90",0,12,0,12123,29.3,32
"856114",14375," 60 months",20.99,"E","E4","n/a","MORTGAGE",40000,"Source Verified","debt_consolidation","948xx",7.92,0,"Aug-04",2,7,0,11825,50.3,19
